Date_and_Time, ,V2X_Message_Detail,Sender,Receiver,Message_Type,Msg_Id,Seq_Num,Latitude_Sender,Longitude_Sender,Message Content,Latitude_Receiver,Longitude_Receiver,Simulation_Time_Sender, ,Simulation_Time_Receiver, 
2023-09-25 08:45:49,246 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1340,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663301021758, Longitude= -71.00231333150192,  (at simulation time 233.002,400,  (at simulation time 233.004,300
2023-09-25 08:45:49,246 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1341,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663301021758, Longitude= -71.00231333150192,  (at simulation time 233.102,400,  (at simulation time 233.102,800
2023-09-25 08:45:49,246 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1342,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663301021758, Longitude= -71.00231333150192,  (at simulation time 233.201,400,  (at simulation time 233.203,800
2023-09-25 08:45:49,247 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1343,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663301021758, Longitude= -71.00231333150192,  (at simulation time 233.301,400,  (at simulation time 233.303,300
2023-09-25 08:45:49,247 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1344,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663301021758, Longitude= -71.00231333150192,  (at simulation time 233.401,400,  (at simulation time 233.403,300
2023-09-25 08:45:49,247 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1345,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663301021758, Longitude= -71.00231333150192,  (at simulation time 233.500,400,  (at simulation time 233.500,800
2023-09-25 08:45:49,247 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1346,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663301021758, Longitude= -71.00231333150192,  (at simulation time 233.601,400,  (at simulation time 233.602,300
2023-09-25 08:45:49,247 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1347,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663301021758, Longitude= -71.00231333150192,  (at simulation time 233.701,400,  (at simulation time 233.703,300
2023-09-25 08:45:49,247 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1348,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663301021758, Longitude= -71.00231333150192,  (at simulation time 233.802,400,  (at simulation time 233.802,800
2023-09-25 08:45:49,247 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1349,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663301021758, Longitude= -71.00231333150192,  (at simulation time 233.902,400,  (at simulation time 233.904,800
2023-09-25 08:45:49,247 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1350,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658384651868, Longitude= -71.00235235256048,  (at simulation time 234.001,900,  (at simulation time 234.004,300
2023-09-25 08:45:49,248 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1351,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658384651868, Longitude= -71.00235235256048,  (at simulation time 234.100,900,  (at simulation time 234.102,300
2023-09-25 08:45:49,248 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1352,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658384651868, Longitude= -71.00235235256048,  (at simulation time 234.200,400,  (at simulation time 234.201,300
2023-09-25 08:45:49,248 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1353,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658384651868, Longitude= -71.00235235256048,  (at simulation time 234.300,400,  (at simulation time 234.300,800
2023-09-25 08:45:49,248 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 1354,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658384651868, Longitude= -71.00235235256048,  (at simulation time 234.401,400,  (at simulation time 234.403,800
