Date_and_Time, ,V2X_Message_Detail,Sender,Receiver,Message_Type,Msg_Id,Seq_Num,Latitude_Sender,Longitude_Sender,Message Content,Latitude_Receiver,Longitude_Receiver,Simulation_Time_Sender, ,Simulation_Time_Receiver, 
2023-09-25 08:45:49,444 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2300,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62742315683206, Longitude= -71.01038750089717,  (at simulation time 368.001,900,  (at simulation time 368.004,300
2023-09-25 08:45:49,444 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2301,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62742315683206, Longitude= -71.01038750089717,  (at simulation time 368.101,400,  (at simulation time 368.102,300
2023-09-25 08:45:49,445 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2302,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62742315683206, Longitude= -71.01038750089717,  (at simulation time 368.200,900,  (at simulation time 368.201,800
2023-09-25 08:45:49,445 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2303,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62742315683206, Longitude= -71.01038750089717,  (at simulation time 368.300,400,  (at simulation time 368.301,300
2023-09-25 08:45:49,445 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2304,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62742315683206, Longitude= -71.01038750089717,  (at simulation time 368.400,900,  (at simulation time 368.401,800
2023-09-25 08:45:49,445 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2305,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62742315683206, Longitude= -71.01038750089717,  (at simulation time 368.500,400,  (at simulation time 368.502,800
2023-09-25 08:45:49,445 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2306,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62742315683206, Longitude= -71.01038750089717,  (at simulation time 368.600,400,  (at simulation time 368.602,800
2023-09-25 08:45:49,445 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2307,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62742315683206, Longitude= -71.01038750089717,  (at simulation time 368.701,400,  (at simulation time 368.701,800
2023-09-25 08:45:49,445 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2308,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62742315683206, Longitude= -71.01038750089717,  (at simulation time 368.801,400,  (at simulation time 368.802,800
2023-09-25 08:45:49,445 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2309,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62742315683206, Longitude= -71.01038750089717,  (at simulation time 368.900,900,  (at simulation time 368.903,300
2023-09-25 08:45:49,446 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2310,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62748189783773, Longitude= -71.01042758602347,  (at simulation time 369.001,900,  (at simulation time 369.003,300
2023-09-25 08:45:49,446 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2311,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62748189783773, Longitude= -71.01042758602347,  (at simulation time 369.101,400,  (at simulation time 369.102,800
2023-09-25 08:45:49,446 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2312,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62748189783773, Longitude= -71.01042758602347,  (at simulation time 369.202,400,  (at simulation time 369.203,800
2023-09-25 08:45:49,447 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2313,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62748189783773, Longitude= -71.01042758602347,  (at simulation time 369.300,900,  (at simulation time 369.302,300
2023-09-25 08:45:49,447 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2314,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62748189783773, Longitude= -71.01042758602347,  (at simulation time 369.400,900,  (at simulation time 369.401,300
2023-09-25 08:45:49,447 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2315,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62748189783773, Longitude= -71.01042758602347,  (at simulation time 369.500,900,  (at simulation time 369.501,300
2023-09-25 08:45:49,447 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2316,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62748189783773, Longitude= -71.01042758602347,  (at simulation time 369.601,900,  (at simulation time 369.603,300
2023-09-25 08:45:49,447 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2317,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62748189783773, Longitude= -71.01042758602347,  (at simulation time 369.701,900,  (at simulation time 369.702,800
2023-09-25 08:45:49,447 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2318,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62748189783773, Longitude= -71.01042758602347,  (at simulation time 369.802,400,  (at simulation time 369.804,800
2023-09-25 08:45:49,447 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2319,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.62748189783773, Longitude= -71.01042758602347,  (at simulation time 369.900,900,  (at simulation time 369.902,300
2023-09-25 08:45:49,448 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2320,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.6275329703366, Longitude= -71.01046243819566,  (at simulation time 370.001,900,  (at simulation time 370.004,300
2023-09-25 08:45:49,448 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2321,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.6275329703366, Longitude= -71.01046243819566,  (at simulation time 370.101,400,  (at simulation time 370.103,300
2023-09-25 08:45:49,448 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2322,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.6275329703366, Longitude= -71.01046243819566,  (at simulation time 370.202,400,  (at simulation time 370.202,800
2023-09-25 08:45:49,448 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2323,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.6275329703366, Longitude= -71.01046243819566,  (at simulation time 370.300,400,  (at simulation time 370.300,800
2023-09-25 08:45:49,449 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2324,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.6275329703366, Longitude= -71.01046243819566,  (at simulation time 370.401,900,  (at simulation time 370.404,300
2023-09-25 08:45:49,449 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2325,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.6275329703366, Longitude= -71.01046243819566,  (at simulation time 370.501,900,  (at simulation time 370.502,300
2023-09-25 08:45:49,449 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2326,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.6275329703366, Longitude= -71.01046243819566,  (at simulation time 370.600,400,  (at simulation time 370.602,300
2023-09-25 08:45:49,449 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2327,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.6275329703366, Longitude= -71.01046243819566,  (at simulation time 370.701,400,  (at simulation time 370.702,800
2023-09-25 08:45:49,449 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2328,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.6275329703366, Longitude= -71.01046243819566,  (at simulation time 370.800,400,  (at simulation time 370.802,800
2023-09-25 08:45:49,449 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2329,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.6275329703366, Longitude= -71.01046243819566,  (at simulation time 370.900,900,  (at simulation time 370.901,300
2023-09-25 08:45:49,450 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2330,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.627588984328376, Longitude= -71.01049707835936,  (at simulation time 371.001,900,  (at simulation time 371.004,300
2023-09-25 08:45:49,450 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2331,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.627588984328376, Longitude= -71.01049707835936,  (at simulation time 371.102,400,  (at simulation time 371.104,800
2023-09-25 08:45:49,450 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2332,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.627588984328376, Longitude= -71.01049707835936,  (at simulation time 371.200,400,  (at simulation time 371.201,800
2023-09-25 08:45:49,450 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2333,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.627588984328376, Longitude= -71.01049707835936,  (at simulation time 371.301,900,  (at simulation time 371.303,800
2023-09-25 08:45:49,450 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2334,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.627588984328376, Longitude= -71.01049707835936,  (at simulation time 371.400,400,  (at simulation time 371.402,800
2023-09-25 08:45:49,450 INFO  - ,Broadcast V2X Message from ,rsu_2,veh_4, InterVehicleMsg{,30, 2335,  41.63002320830884,  -71.01128391713155, Road CLOSED, Latitude= 41.627588984328376, Longitude= -71.01049707835936,  (at simulation time 371.500,400,  (at simulation time 371.502,800
