Date_and_Time, ,V2X_Message_Detail,Sender,Receiver,Message_Type,Msg_Id,Seq_Num,Latitude_Sender,Longitude_Sender,Message Content,Latitude_Receiver,Longitude_Receiver,Simulation_Time_Sender, ,Simulation_Time_Receiver, 
2023-09-25 08:45:48,792 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 20,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.000,400,  (at simulation time 23.002,300
2023-09-25 08:45:48,793 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 21,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.100,900,  (at simulation time 23.101,300
2023-09-25 08:45:48,794 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 22,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.200,400,  (at simulation time 23.201,300
2023-09-25 08:45:48,794 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 23,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.301,400,  (at simulation time 23.302,300
2023-09-25 08:45:48,795 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 24,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.400,900,  (at simulation time 23.402,300
2023-09-25 08:45:48,795 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 25,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.500,900,  (at simulation time 23.501,300
2023-09-25 08:45:48,796 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 26,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.601,400,  (at simulation time 23.601,800
2023-09-25 08:45:48,796 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 27,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.701,900,  (at simulation time 23.703,300
2023-09-25 08:45:48,797 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 28,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.801,400,  (at simulation time 23.801,800
2023-09-25 08:45:48,797 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 29,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.901,400,  (at simulation time 23.902,300
2023-09-25 08:45:48,799 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 30,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.001,900,  (at simulation time 24.002,300
2023-09-25 08:45:48,799 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 31,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.101,900,  (at simulation time 24.103,800
2023-09-25 08:45:48,799 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 32,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.201,400,  (at simulation time 24.201,800
2023-09-25 08:45:48,800 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 33,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.300,400,  (at simulation time 24.300,800
2023-09-25 08:45:48,800 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 34,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.400,900,  (at simulation time 24.402,800
2023-09-25 08:45:48,800 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 35,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.500,400,  (at simulation time 24.502,800
2023-09-25 08:45:48,801 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 36,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.600,400,  (at simulation time 24.601,800
2023-09-25 08:45:48,801 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 37,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.701,900,  (at simulation time 24.703,300
2023-09-25 08:45:48,801 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 38,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.800,400,  (at simulation time 24.801,300
2023-09-25 08:45:48,802 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 39,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.901,400,  (at simulation time 24.903,800
2023-09-25 08:45:48,804 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 40,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.000,400,  (at simulation time 25.002,800
2023-09-25 08:45:48,805 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 41,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.101,400,  (at simulation time 25.103,800
2023-09-25 08:45:48,806 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 42,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.200,400,  (at simulation time 25.202,800
2023-09-25 08:45:48,806 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 43,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.300,400,  (at simulation time 25.301,300
2023-09-25 08:45:48,807 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 44,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.400,400,  (at simulation time 25.401,300
2023-09-25 08:45:48,807 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 45,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.500,400,  (at simulation time 25.501,300
2023-09-25 08:45:48,808 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 46,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.601,400,  (at simulation time 25.601,800
2023-09-25 08:45:48,808 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 47,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.701,400,  (at simulation time 25.703,800
2023-09-25 08:45:48,809 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 48,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.801,400,  (at simulation time 25.803,300
2023-09-25 08:45:48,809 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 49,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.901,400,  (at simulation time 25.902,300
2023-09-25 08:45:48,811 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 50,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.002,400,  (at simulation time 26.003,300
2023-09-25 08:45:48,812 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 51,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.101,400,  (at simulation time 26.103,800
2023-09-25 08:45:48,812 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 52,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.201,900,  (at simulation time 26.203,300
2023-09-25 08:45:48,812 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 53,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.301,400,  (at simulation time 26.303,300
2023-09-25 08:45:48,813 INFO  - ,Broadcast V2X Message from ,rsu_0,veh_2, InterVehicleMsg{,28, 54,  41.63253168184327,  -71.00553295378838, Road CLOSED, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.400,400,  (at simulation time 26.401,800
