Date_and_Time, ,V2X_Message_Detail,Sender,Receiver,Message_Type,Msg_Id,Seq_Num,Latitude_Sender,Longitude_Sender,Message Content,Latitude_Receiver,Longitude_Receiver,Simulation_Time_Sender, ,Simulation_Time_Receiver, 
2023-09-25 08:45:56,644 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1390,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844,  (at simulation time 238.001,400,  (at simulation time 238.003,300
2023-09-25 08:45:56,644 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1391,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844,  (at simulation time 238.102,400,  (at simulation time 238.102,800
2023-09-25 08:45:56,644 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1392,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844,  (at simulation time 238.201,400,  (at simulation time 238.201,800
2023-09-25 08:45:56,644 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1393,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844,  (at simulation time 238.302,400,  (at simulation time 238.302,800
2023-09-25 08:45:56,644 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1394,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844,  (at simulation time 238.401,900,  (at simulation time 238.403,800
2023-09-25 08:45:56,644 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1395,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844,  (at simulation time 238.500,900,  (at simulation time 238.503,300
2023-09-25 08:45:56,644 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1396,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844,  (at simulation time 238.602,400,  (at simulation time 238.603,800
2023-09-25 08:45:56,645 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1397,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844,  (at simulation time 238.701,900,  (at simulation time 238.703,300
2023-09-25 08:45:56,645 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1398,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844,  (at simulation time 238.801,900,  (at simulation time 238.804,300
2023-09-25 08:45:56,645 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1399,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844,  (at simulation time 238.901,900,  (at simulation time 238.902,300
2023-09-25 08:45:56,646 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1400,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658236637324, Longitude= -71.00235352734576,  (at simulation time 239.001,400,  (at simulation time 239.003,800
2023-09-25 08:45:56,646 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1401,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658236637324, Longitude= -71.00235352734576,  (at simulation time 239.100,900,  (at simulation time 239.101,800
2023-09-25 08:45:56,646 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1402,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658236637324, Longitude= -71.00235352734576,  (at simulation time 239.202,400,  (at simulation time 239.203,300
2023-09-25 08:45:56,646 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1403,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658236637324, Longitude= -71.00235352734576,  (at simulation time 239.302,400,  (at simulation time 239.303,800
2023-09-25 08:45:56,646 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1404,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658236637324, Longitude= -71.00235352734576,  (at simulation time 239.402,400,  (at simulation time 239.404,800
