Date_and_Time, ,V2X_Message_Detail,Sender,Receiver,Message_Type,Msg_Id,Seq_Num,Latitude_Sender,Longitude_Sender,Message Content,Latitude_Receiver,Longitude_Receiver,Simulation_Time_Sender, ,Simulation_Time_Receiver, 
2023-09-25 08:46:25,874 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1530,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626646029453234, Longitude= -71.002302998168,  (at simulation time 252.000,900,  (at simulation time 252.002,300
2023-09-25 08:46:25,874 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1531,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626646029453234, Longitude= -71.002302998168,  (at simulation time 252.101,900,  (at simulation time 252.104,300
2023-09-25 08:46:25,874 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1532,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626646029453234, Longitude= -71.002302998168,  (at simulation time 252.200,900,  (at simulation time 252.201,800
2023-09-25 08:46:25,875 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1533,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626646029453234, Longitude= -71.002302998168,  (at simulation time 252.300,400,  (at simulation time 252.302,300
2023-09-25 08:46:25,875 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1534,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626646029453234, Longitude= -71.002302998168,  (at simulation time 252.401,900,  (at simulation time 252.404,300
2023-09-25 08:46:25,875 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1535,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626646029453234, Longitude= -71.002302998168,  (at simulation time 252.502,400,  (at simulation time 252.504,800
2023-09-25 08:46:25,875 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1536,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626646029453234, Longitude= -71.002302998168,  (at simulation time 252.600,900,  (at simulation time 252.603,300
2023-09-25 08:46:25,875 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1537,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626646029453234, Longitude= -71.002302998168,  (at simulation time 252.700,900,  (at simulation time 252.702,800
2023-09-25 08:46:25,875 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1538,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626646029453234, Longitude= -71.002302998168,  (at simulation time 252.800,900,  (at simulation time 252.802,300
2023-09-25 08:46:25,876 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1539,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626646029453234, Longitude= -71.002302998168,  (at simulation time 252.902,400,  (at simulation time 252.903,800
2023-09-25 08:46:25,877 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1540,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626595202214, Longitude= -71.00234333959027,  (at simulation time 253.000,900,  (at simulation time 253.001,800
2023-09-25 08:46:25,877 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1541,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626595202214, Longitude= -71.00234333959027,  (at simulation time 253.100,900,  (at simulation time 253.102,300
2023-09-25 08:46:25,877 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1542,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626595202214, Longitude= -71.00234333959027,  (at simulation time 253.201,400,  (at simulation time 253.202,300
2023-09-25 08:46:25,878 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1543,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626595202214, Longitude= -71.00234333959027,  (at simulation time 253.302,400,  (at simulation time 253.304,800
2023-09-25 08:46:25,878 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1544,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626595202214, Longitude= -71.00234333959027,  (at simulation time 253.400,900,  (at simulation time 253.402,300
2023-09-25 08:46:25,878 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_8, InterVehicleMsg{,29, 1545,  41.624904823523146,  -71.00503028495768, Road OPEN, Latitude= 41.626595202214, Longitude= -71.00234333959027,  (at simulation time 253.500,400,  (at simulation time 253.501,800
