Date_and_Time, ,V2X_Message_Detail,Sender,Receiver,Message_Type,Msg_Id,Seq_Num,Latitude_Sender,Longitude_Sender,Message Content,Latitude_Receiver,Longitude_Receiver,Simulation_Time_Sender, ,Simulation_Time_Receiver, 
2023-09-25 08:46:54,478 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_7, InterVehicleMsg{,29, 1610,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.6258931738804, Longitude= -71.00309023470844,  (at simulation time 260.000,400,  (at simulation time 260.001,300
2023-09-25 08:46:54,478 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_7, InterVehicleMsg{,29, 1611,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.6258931738804, Longitude= -71.00309023470844,  (at simulation time 260.100,400,  (at simulation time 260.100,800
2023-09-25 08:46:54,478 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_7, InterVehicleMsg{,29, 1612,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.6258931738804, Longitude= -71.00309023470844,  (at simulation time 260.200,900,  (at simulation time 260.202,800
2023-09-25 08:46:54,478 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_7, InterVehicleMsg{,29, 1613,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.6258931738804, Longitude= -71.00309023470844,  (at simulation time 260.301,900,  (at simulation time 260.303,800
2023-09-25 08:46:54,479 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_7, InterVehicleMsg{,29, 1614,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.6258931738804, Longitude= -71.00309023470844,  (at simulation time 260.400,900,  (at simulation time 260.402,300
2023-09-25 08:46:54,479 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_7, InterVehicleMsg{,29, 1615,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.6258931738804, Longitude= -71.00309023470844,  (at simulation time 260.501,900,  (at simulation time 260.503,800
2023-09-25 08:46:54,479 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_7, InterVehicleMsg{,29, 1616,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.6258931738804, Longitude= -71.00309023470844,  (at simulation time 260.602,400,  (at simulation time 260.604,300
2023-09-25 08:46:54,479 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_7, InterVehicleMsg{,29, 1617,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.6258931738804, Longitude= -71.00309023470844,  (at simulation time 260.700,400,  (at simulation time 260.702,300
2023-09-25 08:46:54,479 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_7, InterVehicleMsg{,29, 1618,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.6258931738804, Longitude= -71.00309023470844,  (at simulation time 260.800,900,  (at simulation time 260.803,300
2023-09-25 08:46:54,480 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_7, InterVehicleMsg{,29, 1619,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.6258931738804, Longitude= -71.00309023470844,  (at simulation time 260.902,400,  (at simulation time 260.903,300
