Date_and_Time, ,V2X_Message_Detail,Sender,Receiver,Message_Type,Msg_Id,Seq_Num,Latitude_Sender,Longitude_Sender,Message Content,Latitude_Receiver,Longitude_Receiver,Simulation_Time_Sender, ,Simulation_Time_Receiver, 
2023-09-25 08:46:54,446 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1370,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62662696191851, Longitude= -71.00231813201975,  (at simulation time 236.000,400,  (at simulation time 236.000,800
2023-09-25 08:46:54,446 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1371,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62662696191851, Longitude= -71.00231813201975,  (at simulation time 236.102,400,  (at simulation time 236.102,800
2023-09-25 08:46:54,446 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1372,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62662696191851, Longitude= -71.00231813201975,  (at simulation time 236.200,400,  (at simulation time 236.201,300
2023-09-25 08:46:54,447 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1373,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62662696191851, Longitude= -71.00231813201975,  (at simulation time 236.300,900,  (at simulation time 236.303,300
2023-09-25 08:46:54,447 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1374,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62662696191851, Longitude= -71.00231813201975,  (at simulation time 236.401,400,  (at simulation time 236.401,800
2023-09-25 08:46:54,447 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1375,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62662696191851, Longitude= -71.00231813201975,  (at simulation time 236.502,400,  (at simulation time 236.504,300
2023-09-25 08:46:54,447 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1376,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62662696191851, Longitude= -71.00231813201975,  (at simulation time 236.602,400,  (at simulation time 236.602,800
2023-09-25 08:46:54,447 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1377,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62662696191851, Longitude= -71.00231813201975,  (at simulation time 236.702,400,  (at simulation time 236.703,300
2023-09-25 08:46:54,447 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1378,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62662696191851, Longitude= -71.00231813201975,  (at simulation time 236.801,900,  (at simulation time 236.802,800
2023-09-25 08:46:54,447 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1379,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62662696191851, Longitude= -71.00231813201975,  (at simulation time 236.901,900,  (at simulation time 236.903,300
2023-09-25 08:46:54,448 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1380,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62657722898874, Longitude= -71.00235760486599,  (at simulation time 237.002,400,  (at simulation time 237.004,800
2023-09-25 08:46:54,448 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1381,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62657722898874, Longitude= -71.00235760486599,  (at simulation time 237.100,900,  (at simulation time 237.101,800
2023-09-25 08:46:54,448 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1382,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62657722898874, Longitude= -71.00235760486599,  (at simulation time 237.200,900,  (at simulation time 237.202,800
2023-09-25 08:46:54,448 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1383,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62657722898874, Longitude= -71.00235760486599,  (at simulation time 237.302,400,  (at simulation time 237.303,300
2023-09-25 08:46:54,448 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1384,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62657722898874, Longitude= -71.00235760486599,  (at simulation time 237.401,900,  (at simulation time 237.404,300
2023-09-25 08:46:54,448 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1385,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62657722898874, Longitude= -71.00235760486599,  (at simulation time 237.501,900,  (at simulation time 237.503,800
2023-09-25 08:46:54,449 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1386,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62657722898874, Longitude= -71.00235760486599,  (at simulation time 237.601,400,  (at simulation time 237.602,300
2023-09-25 08:46:54,449 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1387,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62657722898874, Longitude= -71.00235760486599,  (at simulation time 237.702,400,  (at simulation time 237.702,800
2023-09-25 08:46:54,449 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1388,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62657722898874, Longitude= -71.00235760486599,  (at simulation time 237.801,900,  (at simulation time 237.803,300
2023-09-25 08:46:54,449 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1389,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62657722898874, Longitude= -71.00235760486599,  (at simulation time 237.901,900,  (at simulation time 237.904,300
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1390,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62652369522756, Longitude= -71.00240009434042,  (at simulation time 238.001,400,  (at simulation time 238.001,800
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1391,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62652369522756, Longitude= -71.00240009434042,  (at simulation time 238.102,400,  (at simulation time 238.103,300
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1392,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62652369522756, Longitude= -71.00240009434042,  (at simulation time 238.201,400,  (at simulation time 238.203,300
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1393,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62652369522756, Longitude= -71.00240009434042,  (at simulation time 238.302,400,  (at simulation time 238.303,300
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1394,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62652369522756, Longitude= -71.00240009434042,  (at simulation time 238.401,900,  (at simulation time 238.404,300
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1395,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62652369522756, Longitude= -71.00240009434042,  (at simulation time 238.500,900,  (at simulation time 238.502,300
2023-09-25 08:46:54,451 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1396,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62652369522756, Longitude= -71.00240009434042,  (at simulation time 238.602,400,  (at simulation time 238.603,300
2023-09-25 08:46:54,451 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1397,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62652369522756, Longitude= -71.00240009434042,  (at simulation time 238.701,900,  (at simulation time 238.703,800
2023-09-25 08:46:54,451 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1398,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62652369522756, Longitude= -71.00240009434042,  (at simulation time 238.801,900,  (at simulation time 238.803,300
2023-09-25 08:46:54,451 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1399,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62652369522756, Longitude= -71.00240009434042,  (at simulation time 238.901,900,  (at simulation time 238.903,300
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1400,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62647966478538, Longitude= -71.00243816317102,  (at simulation time 239.001,400,  (at simulation time 239.001,800
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1401,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62647966478538, Longitude= -71.00243816317102,  (at simulation time 239.100,900,  (at simulation time 239.101,800
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1402,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62647966478538, Longitude= -71.00243816317102,  (at simulation time 239.202,400,  (at simulation time 239.204,800
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1403,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62647966478538, Longitude= -71.00243816317102,  (at simulation time 239.302,400,  (at simulation time 239.304,300
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1404,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62647966478538, Longitude= -71.00243816317102,  (at simulation time 239.402,400,  (at simulation time 239.404,300
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1405,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62647966478538, Longitude= -71.00243816317102,  (at simulation time 239.500,400,  (at simulation time 239.502,800
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1406,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62647966478538, Longitude= -71.00243816317102,  (at simulation time 239.602,400,  (at simulation time 239.602,800
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1407,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62647966478538, Longitude= -71.00243816317102,  (at simulation time 239.700,400,  (at simulation time 239.702,800
2023-09-25 08:46:54,453 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1408,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62647966478538, Longitude= -71.00243816317102,  (at simulation time 239.800,400,  (at simulation time 239.802,300
2023-09-25 08:46:54,453 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1409,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62647966478538, Longitude= -71.00243816317102,  (at simulation time 239.900,400,  (at simulation time 239.900,800
2023-09-25 08:46:54,478 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1610,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.625564489945205, Longitude= -71.00363759554925,  (at simulation time 260.000,400,  (at simulation time 260.002,800
2023-09-25 08:46:54,478 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1611,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.625564489945205, Longitude= -71.00363759554925,  (at simulation time 260.100,400,  (at simulation time 260.101,300
2023-09-25 08:46:54,478 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1612,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.625564489945205, Longitude= -71.00363759554925,  (at simulation time 260.200,900,  (at simulation time 260.201,300
2023-09-25 08:46:54,478 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_3, InterVehicleMsg{,29, 1613,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.625564489945205, Longitude= -71.00363759554925,  (at simulation time 260.301,900,  (at simulation time 260.302,300
